id,label
236760,automobile
236761,truck
236762,truck
236763,bird
236764,bird
236765,airplane
236766,truck
236767,airplane
236768,dog
236769,automobile
236770,deer
236771,horse
236772,deer
236773,frog
236774,automobile
236775,airplane
236776,automobile
236777,airplane
236778,cat
236779,airplane
236780,frog
236781,frog
236782,airplane
236783,automobile
236784,deer
236785,horse
236786,horse
236787,deer
236788,truck
236789,dog
236790,deer
236791,bird
236792,frog
236793,bird
236794,deer
236795,deer
236796,frog
236797,bird
236798,cat
236799,deer
236800,airplane
236801,ship
236802,cat
236803,deer
236804,cat
236805,dog
236806,airplane
236807,ship
236808,dog
236809,truck
236810,deer
236811,deer
236812,horse
236813,bird
236814,ship
236815,cat
236816,deer
236817,cat
236818,deer
236819,bird
236820,bird
236821,ship
236822,deer
236823,deer
236824,truck
236825,bird
236826,horse
236827,frog
236828,ship
236829,horse
236830,horse
236831,bird
236832,dog
236833,automobile
236834,bird
236835,ship
236836,deer
236837,deer
236838,deer
236839,automobile
236840,truck
236841,cat
236842,truck
236843,truck
236844,deer
236845,automobile
236846,airplane
236847,deer
236848,ship
236849,bird
236850,bird
236851,bird
236852,ship
236853,horse
236854,truck
236855,deer
236856,bird
236857,ship
236858,frog
236859,automobile
236860,cat
236861,bird
236862,frog
236863,airplane
236864,ship
236865,horse
236866,horse
236867,cat
236868,horse
236869,horse
236870,deer
236871,airplane
236872,cat
236873,frog
236874,automobile
236875,bird
236876,cat
236877,frog
236878,deer
236879,automobile
236880,bird
236881,deer
236882,ship
236883,deer
236884,deer
236885,airplane
236886,automobile
236887,bird
236888,cat
236889,airplane
236890,automobile
236891,airplane
236892,airplane
236893,deer
236894,cat
236895,automobile
236896,frog
236897,airplane
236898,airplane
236899,cat
236900,truck
236901,dog
236902,automobile
236903,frog
236904,frog
236905,airplane
236906,cat
236907,dog
236908,frog
236909,dog
236910,cat
236911,automobile
236912,automobile
236913,cat
236914,dog
236915,deer
236916,truck
236917,deer
236918,deer
236919,cat
236920,airplane
236921,airplane
236922,airplane
236923,automobile
236924,dog
236925,dog
236926,frog
236927,bird
236928,horse
236929,bird
236930,airplane
236931,horse
236932,dog
236933,frog
236934,frog
236935,automobile
236936,frog
236937,cat
236938,deer
236939,deer
236940,dog
236941,dog
236942,cat
236943,truck
236944,ship
236945,automobile
236946,cat
236947,cat
236948,truck
236949,deer
236950,dog
236951,truck
236952,frog
236953,frog
236954,deer
236955,frog
236956,horse
236957,cat
236958,deer
236959,dog
236960,airplane
236961,horse
236962,ship
236963,bird
236964,cat
236965,horse
236966,bird
236967,cat
236968,automobile
236969,cat
236970,automobile
236971,bird
236972,dog
236973,cat
236974,frog
236975,deer
236976,dog
236977,automobile
236978,automobile
236979,deer
236980,deer
236981,horse
236982,horse
236983,frog
236984,horse
236985,frog
236986,dog
236987,truck
236988,bird
236989,airplane
236990,dog
236991,truck
236992,deer
236993,bird
236994,bird
236995,horse
236996,cat
236997,truck
236998,frog
236999,dog
237000,bird
237001,dog
237002,bird
237003,deer
237004,bird
237005,bird
237006,airplane
237007,deer
237008,automobile
237009,airplane
237010,ship
237011,ship
237012,airplane
237013,horse
237014,truck
237015,deer
237016,deer
237017,ship
237018,ship
237019,automobile
237020,bird
237021,truck
237022,deer
237023,truck
237024,cat
237025,horse
237026,cat
237027,dog
237028,dog
237029,dog
237030,dog
237031,frog
237032,frog
237033,automobile
237034,frog
237035,deer
237036,deer
237037,horse
237038,cat
237039,airplane
237040,airplane
237041,cat
237042,deer
237043,bird
237044,dog
237045,deer
237046,deer
237047,bird
237048,cat
237049,automobile
237050,deer
237051,airplane
237052,frog
237053,cat
237054,dog
237055,airplane
237056,bird
237057,frog
237058,cat
237059,ship
237060,cat
237061,dog
237062,bird
237063,horse
237064,bird
237065,dog
237066,frog
237067,automobile
237068,deer
237069,deer
237070,bird
237071,cat
237072,horse
237073,bird
237074,airplane
237075,cat
237076,deer
237077,cat
237078,automobile
237079,automobile
237080,deer
237081,airplane
237082,automobile
237083,dog
237084,automobile
237085,airplane
237086,airplane
237087,deer
237088,automobile
237089,dog
237090,deer
237091,horse
237092,cat
237093,ship
237094,ship
237095,cat
237096,dog
237097,frog
237098,cat
237099,deer
237100,deer
237101,frog
237102,bird
237103,ship
237104,cat
237105,frog
237106,cat
237107,bird
237108,deer
237109,dog
237110,deer
237111,ship
237112,deer
237113,cat
237114,dog
237115,frog
237116,frog
237117,ship
237118,frog
237119,horse
237120,cat
237121,dog
237122,truck
237123,airplane
237124,ship
237125,airplane
237126,cat
237127,horse
237128,deer
237129,automobile
237130,airplane
237131,deer
237132,deer
237133,dog
237134,cat
237135,airplane
237136,airplane
237137,bird
237138,airplane
237139,bird
237140,dog
237141,truck
237142,dog
237143,deer
237144,dog
237145,bird
237146,deer
237147,bird
237148,bird
237149,airplane
237150,bird
237151,automobile
237152,ship
237153,frog
237154,horse
237155,dog
237156,ship
237157,deer
237158,ship
237159,bird
237160,automobile
237161,truck
237162,ship
237163,deer
237164,airplane
237165,bird
237166,ship
237167,bird
237168,cat
237169,truck
237170,deer
237171,deer
237172,truck
237173,cat
237174,deer
237175,cat
237176,deer
237177,ship
237178,ship
237179,frog
237180,truck
237181,bird
237182,cat
237183,cat
237184,cat
237185,cat
237186,horse
237187,deer
237188,cat
237189,deer
237190,deer
237191,frog
237192,dog
237193,deer
237194,cat
237195,ship
237196,frog
237197,cat
237198,truck
237199,deer
237200,deer
237201,airplane
237202,cat
237203,bird
237204,bird
237205,dog
237206,frog
237207,ship
237208,ship
237209,cat
237210,deer
237211,deer
237212,frog
237213,airplane
237214,deer
237215,frog
237216,dog
237217,ship
237218,truck
237219,truck
237220,frog
237221,dog
237222,deer
237223,airplane
237224,truck
237225,airplane
237226,deer
237227,cat
237228,frog
237229,bird
237230,frog
237231,dog
237232,frog
237233,frog
237234,airplane
237235,airplane
237236,bird
237237,dog
237238,dog
237239,cat
237240,ship
237241,cat
237242,truck
237243,ship
237244,deer
237245,cat
237246,frog
237247,automobile
237248,ship
237249,deer
237250,automobile
237251,cat
237252,ship
237253,deer
237254,airplane
237255,ship
237256,truck
237257,truck
237258,frog
237259,truck
237260,truck
237261,ship
237262,truck
237263,bird
237264,airplane
237265,ship
237266,automobile
237267,deer
237268,airplane
237269,bird
237270,bird
237271,deer
237272,dog
237273,frog
237274,frog
237275,horse
237276,bird
237277,deer
237278,cat
237279,ship
237280,airplane
237281,dog
237282,ship
237283,deer
237284,automobile
237285,automobile
237286,cat
237287,frog
237288,airplane
237289,cat
237290,bird
237291,bird
237292,airplane
237293,dog
237294,dog
237295,horse
237296,dog
237297,cat
237298,deer
237299,truck
237300,cat
237301,deer
237302,cat
237303,airplane
237304,ship
237305,dog
237306,dog
237307,horse
237308,dog
237309,cat
237310,bird
237311,deer
237312,automobile
237313,bird
237314,dog
237315,airplane
237316,dog
237317,deer
237318,frog
237319,cat
237320,dog
237321,ship
237322,dog
237323,deer
237324,deer
237325,frog
237326,dog
237327,deer
237328,airplane
237329,cat
237330,frog
237331,automobile
237332,ship
237333,horse
237334,bird
237335,deer
237336,cat
237337,automobile
237338,automobile
237339,bird
237340,frog
237341,frog
237342,ship
237343,dog
237344,horse
237345,automobile
237346,dog
237347,dog
237348,horse
237349,deer
237350,truck
237351,horse
237352,truck
237353,frog
237354,deer
237355,frog
237356,airplane
237357,deer
237358,bird
237359,cat
237360,airplane
237361,cat
237362,deer
237363,ship
237364,bird
237365,bird
237366,truck
237367,bird
237368,deer
237369,airplane
237370,cat
237371,ship
237372,frog
237373,horse
237374,bird
237375,airplane
237376,deer
237377,automobile
237378,deer
237379,airplane
237380,deer
237381,deer
237382,deer
237383,automobile
237384,dog
237385,deer
237386,airplane
237387,bird
237388,bird
237389,ship
237390,frog
237391,bird
237392,frog
237393,dog
237394,ship
237395,deer
237396,frog
237397,frog
237398,horse
237399,dog
237400,dog
237401,deer
237402,ship
237403,bird
237404,cat
237405,dog
237406,airplane
237407,frog
237408,cat
237409,bird
237410,cat
237411,cat
237412,frog
237413,deer
237414,airplane
237415,dog
237416,dog
237417,ship
237418,deer
237419,dog
237420,horse
237421,cat
237422,ship
237423,horse
237424,automobile
237425,dog
237426,cat
237427,cat
237428,frog
237429,airplane
237430,cat
237431,truck
237432,airplane
237433,frog
237434,ship
237435,cat
237436,deer
237437,truck
237438,dog
237439,horse
237440,bird
237441,horse
237442,deer
237443,automobile
237444,frog
237445,bird
237446,airplane
237447,ship
237448,bird
237449,dog
237450,cat
237451,bird
237452,dog
237453,ship
237454,airplane
237455,deer
237456,cat
237457,deer
237458,frog
237459,deer
237460,frog
237461,airplane
237462,bird
237463,cat
237464,bird
237465,automobile
237466,dog
237467,frog
237468,automobile
237469,frog
237470,truck
237471,airplane
237472,frog
237473,bird
237474,frog
237475,truck
237476,deer
237477,deer
237478,deer
237479,airplane
237480,deer
237481,frog
237482,bird
237483,dog
237484,airplane
237485,airplane
237486,dog
237487,bird
237488,ship
237489,airplane
237490,airplane
237491,automobile
237492,airplane
237493,deer
237494,bird
237495,cat
237496,airplane
237497,airplane
237498,automobile
237499,airplane
237500,bird
237501,deer
237502,cat
237503,bird
237504,horse
237505,deer
237506,deer
237507,dog
237508,truck
237509,airplane
237510,dog
237511,ship
237512,dog
237513,truck
237514,deer
237515,frog
237516,horse
237517,deer
237518,truck
237519,dog
237520,cat
237521,deer
237522,bird
237523,airplane
237524,deer
237525,cat
237526,deer
237527,bird
237528,cat
237529,automobile
237530,ship
237531,bird
237532,frog
237533,deer
237534,airplane
237535,deer
237536,frog
237537,horse
237538,truck
237539,airplane
237540,deer
237541,deer
237542,airplane
237543,horse
237544,cat
237545,deer
237546,cat
237547,frog
237548,bird
237549,airplane
237550,cat
237551,airplane
237552,deer
237553,automobile
237554,truck
237555,automobile
237556,automobile
237557,ship
237558,bird
237559,dog
237560,airplane
237561,cat
237562,airplane
237563,horse
237564,dog
237565,deer
237566,automobile
237567,horse
237568,frog
237569,airplane
237570,airplane
237571,frog
237572,deer
237573,airplane
237574,cat
237575,horse
237576,dog
237577,horse
237578,automobile
237579,dog
237580,cat
237581,cat
237582,ship
237583,deer
237584,dog
237585,frog
237586,frog
237587,cat
237588,cat
237589,dog
237590,deer
237591,frog
237592,frog
237593,truck
237594,dog
237595,deer
237596,truck
237597,ship
237598,bird
237599,ship
237600,truck
237601,bird
237602,ship
237603,automobile
237604,frog
237605,frog
237606,cat
237607,deer
237608,dog
237609,cat
237610,dog
237611,airplane
237612,cat
237613,cat
237614,bird
237615,dog
237616,airplane
237617,cat
237618,bird
237619,frog
237620,deer
237621,frog
237622,horse
237623,dog
237624,frog
237625,cat
237626,bird
237627,cat
237628,horse
237629,airplane
237630,cat
237631,frog
237632,frog
237633,horse
237634,airplane
237635,truck
237636,horse
237637,truck
237638,automobile
237639,bird
237640,frog
237641,cat
237642,deer
237643,cat
237644,dog
237645,airplane
237646,dog
237647,cat
237648,cat
237649,truck
237650,automobile
237651,deer
237652,frog
237653,airplane
237654,truck
237655,dog
237656,bird
237657,ship
237658,frog
237659,cat
237660,dog
237661,bird
237662,bird
237663,ship
237664,bird
237665,ship
237666,ship
237667,frog
237668,frog
237669,dog
237670,frog
237671,automobile
237672,dog
237673,cat
237674,deer
237675,automobile
237676,ship
237677,cat
237678,dog
237679,bird
237680,frog
237681,horse
237682,bird
237683,airplane
237684,bird
237685,automobile
237686,dog
237687,deer
237688,airplane
237689,ship
237690,deer
237691,frog
237692,bird
237693,horse
237694,cat
237695,deer
237696,deer
237697,cat
237698,horse
237699,frog
237700,horse
237701,frog
237702,airplane
237703,frog
237704,truck
237705,cat
237706,deer
237707,horse
237708,frog
237709,deer
237710,airplane
237711,deer
237712,deer
237713,cat
237714,dog
237715,horse
237716,bird
237717,airplane
237718,frog
237719,dog
237720,truck
237721,airplane
237722,airplane
237723,bird
237724,truck
237725,ship
237726,automobile
237727,cat
237728,airplane
237729,cat
237730,airplane
237731,airplane
237732,cat
237733,cat
237734,deer
237735,deer
237736,frog
237737,automobile
237738,ship
237739,automobile
237740,frog
237741,automobile
237742,deer
237743,bird
237744,horse
237745,horse
237746,horse
237747,frog
237748,truck
237749,ship
237750,ship
237751,automobile
237752,cat
237753,deer
237754,horse
237755,deer
237756,automobile
237757,frog
237758,frog
237759,ship
237760,ship
237761,ship
237762,deer
237763,horse
237764,dog
237765,airplane
237766,airplane
237767,deer
237768,frog
237769,automobile
237770,airplane
237771,deer
237772,deer
237773,ship
237774,bird
237775,deer
237776,dog
237777,dog
237778,frog
237779,airplane
237780,cat
237781,bird
237782,dog
237783,truck
237784,frog
237785,ship
237786,airplane
237787,horse
237788,frog
237789,dog
237790,horse
237791,automobile
237792,bird
237793,cat
237794,ship
237795,automobile
237796,cat
237797,frog
237798,dog
237799,frog
237800,cat
237801,dog
237802,deer
237803,airplane
237804,deer
237805,horse
237806,deer
237807,bird
237808,airplane
237809,truck
237810,automobile
237811,truck
237812,automobile
237813,horse
237814,truck
237815,deer
237816,truck
237817,horse
237818,deer
237819,airplane
237820,cat
237821,cat
237822,deer
237823,cat
237824,cat
237825,ship
237826,airplane
237827,horse
237828,deer
237829,frog
237830,horse
237831,truck
237832,bird
237833,deer
237834,automobile
237835,dog
237836,airplane
237837,horse
237838,ship
237839,frog
237840,airplane
237841,cat
237842,truck
237843,truck
237844,airplane
237845,deer
237846,cat
237847,cat
237848,airplane
237849,cat
237850,cat
237851,bird
237852,deer
237853,frog
237854,cat
237855,ship
237856,dog
237857,automobile
237858,deer
237859,frog
237860,dog
237861,bird
237862,bird
237863,deer
237864,dog
237865,ship
237866,frog
237867,dog
237868,horse
237869,dog
237870,automobile
237871,frog
237872,deer
237873,bird
237874,deer
237875,deer
237876,airplane
237877,deer
237878,cat
237879,ship
237880,dog
237881,dog
237882,cat
237883,dog
237884,ship
237885,bird
237886,ship
237887,horse
237888,cat
237889,truck
237890,bird
237891,truck
237892,automobile
237893,frog
237894,automobile
237895,dog
237896,deer
237897,frog
237898,cat
237899,dog
237900,deer
237901,frog
237902,airplane
237903,frog
237904,bird
237905,deer
237906,horse
237907,ship
237908,bird
237909,frog
237910,airplane
237911,airplane
237912,bird
237913,airplane
237914,cat
237915,automobile
237916,deer
237917,frog
237918,bird
237919,dog
237920,ship
237921,dog
237922,cat
237923,airplane
237924,cat
237925,ship
237926,cat
237927,deer
237928,deer
237929,airplane
237930,horse
237931,airplane
237932,ship
237933,automobile
237934,deer
237935,cat
237936,bird
237937,airplane
237938,frog
237939,deer
237940,deer
237941,airplane
237942,airplane
237943,airplane
237944,bird
237945,frog
237946,airplane
237947,automobile
237948,airplane
237949,deer
237950,airplane
237951,deer
237952,ship
237953,deer
237954,bird
237955,bird
237956,bird
237957,deer
237958,ship
237959,airplane
237960,deer
237961,automobile
237962,frog
237963,dog
237964,cat
237965,frog
237966,airplane
237967,deer
237968,truck
237969,frog
237970,cat
237971,cat
237972,bird
237973,truck
237974,ship
237975,dog
237976,cat
237977,airplane
237978,bird
237979,horse
237980,airplane
237981,frog
237982,dog
237983,bird
237984,airplane
237985,dog
237986,bird
237987,dog
237988,automobile
237989,deer
237990,frog
237991,bird
237992,dog
237993,bird
237994,automobile
237995,frog
237996,frog
237997,frog
237998,frog
237999,airplane
238000,deer
238001,frog
238002,cat
238003,dog
238004,cat
238005,dog
238006,dog
238007,airplane
238008,deer
238009,cat
238010,airplane
238011,truck
238012,ship
238013,airplane
238014,truck
238015,horse
238016,cat
238017,bird
238018,cat
238019,airplane
238020,automobile
238021,truck
238022,airplane
238023,bird
238024,truck
238025,deer
238026,airplane
238027,deer
238028,bird
238029,deer
238030,airplane
238031,ship
238032,airplane
238033,airplane
238034,cat
238035,ship
238036,cat
238037,cat
238038,frog
238039,deer
238040,cat
238041,bird
238042,deer
238043,airplane
238044,automobile
238045,bird
238046,dog
238047,airplane
238048,truck
238049,cat
238050,frog
238051,deer
238052,horse
238053,truck
238054,ship
238055,deer
238056,automobile
238057,deer
238058,cat
238059,dog
238060,dog
238061,cat
238062,frog
238063,bird
238064,airplane
238065,cat
238066,bird
238067,deer
238068,bird
238069,automobile
238070,cat
238071,airplane
238072,airplane
238073,deer
238074,cat
238075,horse
238076,truck
238077,cat
238078,deer
238079,frog
238080,bird
238081,deer
238082,ship
238083,deer
238084,cat
238085,airplane
238086,deer
238087,horse
238088,cat
238089,automobile
238090,horse
238091,frog
238092,automobile
238093,horse
238094,bird
238095,cat
238096,frog
238097,airplane
238098,bird
238099,frog
238100,airplane
238101,cat
238102,airplane
238103,deer
238104,airplane
238105,bird
238106,dog
238107,ship
238108,airplane
238109,airplane
238110,horse
238111,horse
238112,deer
238113,dog
238114,deer
238115,airplane
238116,horse
238117,deer
238118,deer
238119,dog
238120,deer
238121,deer
238122,cat
238123,ship
238124,dog
238125,truck
238126,cat
238127,airplane
238128,deer
238129,dog
238130,horse
238131,deer
238132,dog
238133,cat
238134,airplane
238135,deer
238136,airplane
238137,bird
238138,cat
238139,automobile
238140,airplane
238141,bird
238142,cat
238143,cat
238144,bird
238145,horse
238146,deer
238147,dog
238148,dog
238149,deer
238150,frog
238151,dog
238152,truck
238153,bird
238154,deer
238155,deer
238156,cat
238157,deer
238158,cat
238159,cat
238160,dog
238161,dog
238162,cat
238163,horse
238164,horse
238165,airplane
238166,deer
238167,deer
238168,cat
238169,airplane
238170,ship
238171,airplane
238172,cat
238173,automobile
238174,frog
238175,deer
238176,deer
238177,frog
238178,truck
238179,deer
238180,bird
238181,deer
238182,cat
238183,cat
238184,cat
238185,frog
238186,frog
238187,horse
238188,horse
238189,ship
238190,horse
238191,ship
238192,airplane
238193,truck
238194,ship
238195,automobile
238196,airplane
238197,bird
238198,bird
238199,airplane
238200,bird
238201,airplane
238202,horse
238203,cat
238204,deer
238205,horse
238206,deer
238207,airplane
238208,automobile
238209,cat
238210,cat
238211,ship
238212,deer
238213,deer
238214,bird
238215,cat
238216,bird
238217,frog
238218,bird
238219,truck
238220,deer
238221,bird
238222,deer
238223,automobile
238224,deer
238225,dog
238226,horse
238227,cat
238228,automobile
238229,cat
238230,dog
238231,deer
238232,deer
238233,deer
238234,horse
238235,deer
238236,ship
238237,bird
238238,deer
238239,dog
238240,frog
238241,ship
238242,truck
238243,ship
238244,ship
238245,dog
238246,deer
238247,airplane
238248,bird
238249,dog
238250,truck
238251,frog
238252,cat
238253,cat
238254,dog
238255,deer
238256,automobile
238257,airplane
238258,frog
238259,deer
238260,dog
238261,cat
238262,bird
238263,automobile
238264,deer
238265,automobile
238266,horse
238267,ship
238268,airplane
238269,automobile
238270,cat
238271,cat
238272,cat
238273,deer
238274,cat
238275,truck
238276,frog
238277,deer
238278,cat
238279,truck
238280,deer
238281,frog
238282,cat
238283,frog
238284,bird
238285,bird
238286,frog
238287,airplane
238288,airplane
238289,automobile
238290,airplane
238291,bird
238292,frog
238293,ship
238294,airplane
238295,cat
238296,bird
238297,frog
238298,deer
238299,airplane
238300,frog
238301,dog
238302,frog
238303,ship
238304,bird
238305,airplane
238306,truck
238307,truck
238308,bird
238309,horse
238310,dog
238311,frog
238312,deer
238313,cat
238314,frog
238315,frog
238316,dog
238317,deer
238318,automobile
238319,dog
238320,cat
238321,cat
238322,bird
238323,bird
238324,deer
238325,cat
238326,frog
238327,automobile
238328,dog
238329,bird
238330,bird
238331,ship
238332,deer
238333,dog
238334,bird
238335,automobile
238336,frog
238337,deer
238338,dog
238339,frog
238340,horse
238341,cat
238342,frog
238343,ship
238344,horse
238345,ship
238346,frog
238347,cat
238348,truck
238349,dog
238350,dog
238351,airplane
238352,bird
238353,dog
238354,ship
238355,horse
238356,deer
238357,frog
238358,ship
238359,deer
238360,frog
238361,horse
238362,airplane
238363,ship
238364,truck
238365,horse
238366,deer
238367,cat
238368,automobile
238369,dog
238370,horse
238371,truck
238372,deer
238373,dog
238374,automobile
238375,automobile
238376,cat
238377,dog
238378,deer
238379,frog
238380,deer
238381,bird
238382,ship
238383,cat
238384,bird
238385,ship
238386,bird
238387,ship
238388,frog
238389,horse
238390,bird
238391,frog
238392,cat
238393,frog
238394,deer
238395,bird
238396,dog
238397,cat
238398,airplane
238399,bird
238400,deer
238401,horse
238402,automobile
238403,truck
238404,frog
238405,deer
238406,dog
238407,deer
238408,deer
238409,cat
238410,truck
238411,dog
238412,dog
238413,frog
238414,dog
238415,cat
238416,airplane
238417,automobile
238418,airplane
238419,cat
238420,bird
238421,dog
238422,deer
238423,ship
238424,ship
238425,deer
238426,horse
238427,bird
238428,deer
238429,cat
238430,horse
238431,cat
238432,airplane
238433,cat
238434,dog
238435,cat
238436,dog
238437,truck
238438,cat
238439,automobile
238440,automobile
238441,horse
238442,automobile
238443,frog
238444,ship
238445,cat
238446,frog
238447,horse
238448,ship
238449,deer
238450,automobile
238451,bird
238452,horse
238453,cat
238454,horse
238455,bird
238456,dog
238457,ship
238458,cat
238459,deer
238460,horse
238461,dog
238462,dog
238463,frog
238464,deer
238465,airplane
238466,airplane
238467,horse
238468,dog
238469,frog
238470,deer
238471,horse
238472,airplane
238473,deer
238474,dog
238475,bird
238476,deer
238477,deer
238478,airplane
238479,airplane
238480,automobile
238481,airplane
238482,automobile
238483,ship
238484,ship
238485,frog
238486,ship
238487,airplane
238488,bird
238489,deer
238490,ship
238491,cat
238492,horse
238493,ship
238494,frog
238495,bird
238496,airplane
238497,airplane
238498,automobile
238499,bird
238500,frog
238501,automobile
238502,horse
238503,deer
238504,horse
238505,deer
238506,deer
238507,dog
238508,truck
238509,frog
238510,truck
238511,dog
238512,ship
238513,deer
238514,horse
238515,dog
238516,truck
238517,deer
238518,cat
238519,deer
238520,deer
238521,ship
238522,deer
238523,airplane
238524,automobile
238525,deer
238526,automobile
238527,dog
238528,bird
238529,frog
238530,dog
238531,cat
238532,truck
238533,horse
238534,deer
238535,deer
238536,deer
238537,dog
238538,airplane
238539,truck
238540,cat
238541,bird
238542,bird
238543,bird
238544,bird
238545,deer
238546,horse
238547,dog
238548,horse
238549,horse
238550,truck
238551,dog
238552,horse
238553,frog
238554,deer
238555,dog
238556,bird
238557,frog
238558,deer
238559,ship
238560,frog
238561,airplane
238562,dog
238563,deer
238564,bird
238565,deer
238566,deer
238567,ship
238568,ship
238569,ship
238570,deer
238571,bird
238572,deer
238573,cat
238574,cat
238575,ship
238576,dog
238577,bird
238578,frog
238579,deer
238580,truck
238581,automobile
238582,deer
238583,frog
238584,airplane
238585,truck
238586,cat
238587,dog
238588,truck
238589,airplane
238590,truck
238591,frog
238592,dog
238593,cat
238594,bird
238595,deer
238596,deer
238597,airplane
238598,dog
238599,frog
238600,deer
238601,airplane
238602,horse
238603,deer
238604,horse
238605,frog
238606,automobile
238607,deer
238608,horse
238609,cat
238610,cat
238611,airplane
238612,dog
238613,deer
238614,airplane
238615,frog
238616,deer
238617,bird
238618,ship
238619,deer
238620,dog
238621,dog
238622,automobile
238623,truck
238624,truck
238625,horse
238626,automobile
238627,bird
238628,airplane
238629,cat
238630,automobile
238631,frog
238632,automobile
238633,frog
238634,cat
238635,bird
238636,frog
238637,frog
238638,bird
238639,airplane
238640,deer
238641,frog
238642,frog
238643,dog
238644,truck
238645,ship
238646,bird
238647,bird
238648,bird
238649,automobile
238650,dog
238651,deer
238652,bird
238653,cat
238654,horse
238655,airplane
238656,ship
238657,airplane
238658,bird
238659,dog
238660,airplane
238661,dog
238662,airplane
238663,horse
238664,automobile
238665,cat
238666,deer
238667,automobile
238668,frog
238669,cat
238670,frog
238671,cat
238672,horse
238673,truck
238674,cat
238675,bird
238676,bird
238677,truck
238678,truck
238679,ship
238680,frog
238681,bird
238682,dog
238683,frog
238684,deer
238685,cat
238686,dog
238687,frog
238688,dog
238689,cat
238690,cat
238691,frog
238692,deer
238693,automobile
238694,bird
238695,ship
238696,deer
238697,frog
238698,airplane
238699,horse
238700,airplane
238701,horse
238702,cat
238703,dog
238704,frog
238705,truck
238706,frog
238707,dog
238708,truck
238709,ship
238710,bird
238711,frog
238712,bird
238713,deer
238714,deer
238715,deer
238716,cat
238717,automobile
238718,cat
238719,dog
238720,bird
238721,cat
238722,frog
238723,truck
238724,dog
238725,ship
238726,frog
238727,airplane
238728,frog
238729,bird
238730,frog
238731,bird
238732,airplane
238733,frog
238734,dog
238735,cat
238736,frog
238737,truck
238738,frog
238739,frog
238740,cat
238741,automobile
238742,cat
238743,bird
238744,cat
238745,automobile
238746,frog
238747,cat
238748,airplane
238749,deer
238750,airplane
238751,dog
238752,deer
238753,deer
238754,horse
238755,cat
238756,automobile
238757,cat
238758,dog
238759,bird
238760,horse
238761,deer
238762,deer
238763,deer
238764,ship
238765,deer
238766,cat
238767,deer
238768,cat
238769,bird
238770,automobile
238771,ship
238772,frog
238773,horse
238774,dog
238775,frog
238776,airplane
238777,airplane
238778,frog
238779,bird
238780,automobile
238781,deer
238782,frog
238783,deer
238784,deer
238785,deer
238786,cat
238787,dog
238788,dog
238789,ship
238790,ship
238791,deer
238792,airplane
238793,dog
238794,airplane
238795,airplane
238796,deer
238797,automobile
238798,automobile
238799,bird
238800,deer
238801,cat
238802,automobile
238803,airplane
238804,dog
238805,truck
238806,horse
238807,frog
238808,dog
238809,horse
238810,frog
238811,horse
238812,dog
238813,automobile
238814,frog
238815,airplane
238816,deer
238817,cat
238818,horse
238819,horse
238820,horse
238821,deer
238822,ship
238823,frog
238824,dog
238825,ship
238826,bird
238827,dog
238828,frog
238829,airplane
238830,airplane
238831,bird
238832,automobile
238833,deer
238834,cat
238835,dog
238836,cat
238837,ship
238838,cat
238839,deer
238840,airplane
238841,deer
238842,automobile
238843,automobile
238844,deer
238845,horse
238846,truck
238847,frog
238848,truck
238849,horse
238850,cat
238851,frog
238852,bird
238853,bird
238854,dog
238855,truck
238856,truck
238857,cat
238858,truck
238859,deer
238860,dog
238861,bird
238862,horse
238863,cat
238864,ship
238865,cat
238866,ship
238867,truck
238868,dog
238869,ship
238870,ship
238871,dog
238872,airplane
238873,cat
238874,airplane
238875,frog
238876,bird
238877,automobile
238878,cat
238879,automobile
238880,dog
238881,bird
238882,ship
238883,deer
238884,cat
238885,deer
238886,bird
238887,airplane
238888,dog
238889,cat
238890,cat
238891,deer
238892,cat
238893,horse
238894,horse
238895,ship
238896,dog
238897,ship
238898,bird
238899,cat
238900,truck
238901,deer
238902,deer
238903,dog
238904,bird
238905,dog
238906,dog
238907,airplane
238908,cat
238909,deer
238910,deer
238911,deer
238912,ship
238913,horse
238914,deer
238915,cat
238916,dog
238917,deer
238918,cat
238919,automobile
238920,horse
238921,deer
238922,deer
238923,truck
238924,cat
238925,truck
238926,dog
238927,bird
238928,truck
238929,truck
238930,airplane
238931,bird
238932,dog
238933,deer
238934,bird
238935,dog
238936,automobile
238937,bird
238938,deer
238939,frog
238940,bird
238941,truck
238942,bird
238943,bird
238944,frog
238945,ship
238946,cat
238947,frog
238948,cat
238949,frog
238950,automobile
238951,airplane
238952,deer
238953,deer
238954,frog
238955,bird
238956,automobile
238957,frog
238958,ship
238959,frog
238960,frog
238961,cat
238962,bird
238963,ship
238964,cat
238965,cat
238966,deer
238967,bird
238968,cat
238969,deer
238970,truck
238971,dog
238972,horse
238973,frog
238974,dog
238975,truck
238976,deer
238977,cat
238978,airplane
238979,dog
238980,horse
238981,deer
238982,deer
238983,airplane
238984,dog
238985,frog
238986,bird
238987,ship
238988,frog
238989,dog
238990,cat
238991,bird
238992,frog
238993,deer
238994,cat
238995,frog
238996,cat
238997,airplane
238998,automobile
238999,ship
239000,deer
239001,frog
239002,automobile
239003,deer
239004,deer
239005,deer
239006,automobile
239007,airplane
239008,cat
239009,airplane
239010,deer
239011,deer
239012,cat
239013,frog
239014,horse
239015,airplane
239016,truck
239017,dog
239018,deer
239019,frog
239020,dog
239021,airplane
239022,frog
239023,dog
239024,ship
